player_code,web_name,fixture_id,position_id,gameweek,minutes,mins_score,goals_score,assists_score,xg_score,xgi_score,cs_score,bonus_score,goals_conceded_score,xgc_score,composite_score,season
441264,Brobbey,238,4,24,79,3.5,6.884615384615385,5.961538461538462,5.153846153846154,5.153846153846154,7.230769230769231,8.038461538461538,6.192307692307692,4.692307692307692,6.931153846153847,2526
486385,Beto,232,4,24,1,3.1894736842105265,5.730769230769231,2.9615384615384617,7.230769230769231,7.230769230769231,5.384615384615384,5.038461538461538,6.192307692307692,5.615384615384615,6.911639676113361,2526
221632,Romero,239,2,24,45,5.426315789473684,10.0,3.8,3.333333333333333,3.3000000000000003,7.208333333333333,9.791666666666666,3.458333333333333,4.083333333333333,6.898464912280701,2526
472769,O'Reilly,239,2,24,90,5.476315789473684,7.708333333333333,5.525,3.833333333333334,3.833333333333334,9.625,5.25,6.125,4.916666666666667,6.837631578947369,2526
179268,Cucurella,233,2,24,45,5.605263157894737,7.708333333333333,4.999999999999999,3.5666666666666673,3.8666666666666667,9.625,7.625,5.583333333333334,3.583333333333334,6.8080263157894745,2526
180736,Chalobah,233,2,24,90,6.2894736842105265,9.666666666666666,3.8,3.0333333333333337,2.6833333333333336,9.625,8.875,3.9166666666666665,2.916666666666666,6.802697368421053,2526
223827,Ballard,238,2,24,90,4.923684210526316,9.0,3.8,3.8666666666666667,3.4166666666666665,7.208333333333333,9.416666666666668,5.708333333333333,5.083333333333334,6.796118421052631,2526
551226,M.Fernandes,233,3,24,90,5.639473684210526,7.48134328358209,6.272388059701492,5.23134328358209,5.634328358208956,3.988805970149254,7.817164179104478,1.4029850746268657,1.6044776119402981,6.7960369206598585,2526
469142,Van Hecke,232,2,24,90,6.447368421052632,9.666666666666666,4.999999999999999,3.8000000000000003,3.5666666666666673,6.125,8.25,2.2499999999999996,1.583333333333333,6.793070175438596,2526
437505,Isidor,238,4,24,10,3.6184210526315788,6.076923076923077,2.9615384615384617,6.076923076923077,6.076923076923077,7.230769230769231,7.461538461538462,5.615384615384615,5.153846153846154,6.789534412955465,2526
486672,Caicedo,233,3,24,90,5.1947368421052635,7.48134328358209,4.0559701492537314,4.66044776119403,4.6940298507462686,8.28731343283582,8.824626865671643,3.5522388059701497,2.67910447761194,6.7851453260015715,2526
444145,Martinelli,234,3,24,29,2.5105263157894737,4.761194029850746,6.272388059701492,7.582089552238806,6.2388059701492535,3.988805970149254,4.324626865671641,9.361940298507463,8.992537313432836,6.733664571877455,2526
154296,J.Palhinha,239,3,24,90,4.655263157894737,7.48134328358209,7.917910447761194,5.029850746268657,3.787313432835821,6.33955223880597,9.261194029850746,3.5522388059701497,3.417910447761194,6.700974076983504,2526
153133,Iwobi,236,3,24,90,4.963157894736842,6.3059701492537314,6.272388059701492,3.753731343283582,6.3731343283582085,5.197761194029851,7.0111940298507465,2.175373134328358,2.8805970149253737,6.681390416339355,2526
482609,Gusto,233,2,24,80,4.4526315789473685,9.0,4.999999999999999,3.1666666666666665,2.866666666666667,7.833333333333334,8.875,6.125,4.75,6.646096491228071,2526
503714,Ugochukwu,238,3,24,90,5.068421052631579,7.48134328358209,4.0559701492537314,6.742537313432836,5.365671641791045,5.197761194029851,7.0111940298507465,1.4029850746268657,1.0,6.6247525530243525,2526
200834,Mukiele,238,2,24,90,6.189473684210526,7.708333333333333,5.925,2.533333333333333,3.4666666666666672,8.541666666666666,9.416666666666668,4.666666666666667,2.2499999999999996,6.584364035087719,2526
215439,Souček,233,3,24,90,3.594736842105263,6.3059701492537314,6.272388059701492,7.649253731343284,6.037313432835821,2.8134328358208958,6.272388059701492,2.41044776119403,3.3507462686567164,6.576451296150824,2526
184349,Sessegnon,236,3,24,19,4.255263157894737,6.3059701492537314,7.917910447761194,4.425373134328359,4.828358208955224,6.33955223880597,7.0111940298507465,3.5522388059701497,4.6268656716417915,6.5719815396700705,2526
465642,Thiaw,235,2,24,90,5.623684210526315,9.666666666666666,1.8250000000000002,3.7666666666666675,3.2,6.125,9.791666666666666,2.75,3.9166666666666665,6.480285087719298,2526
249231,Lewis-Potter,231,2,24,14,3.4605263157894735,9.0,3.8,3.3000000000000003,3.0333333333333337,7.833333333333334,6.041666666666667,6.791666666666668,6.416666666666667,6.473552631578947,2526
184754,Hee Chan,240,3,24,69,3.9000000000000004,6.3059701492537314,4.0559701492537314,6.91044776119403,5.970149253731344,3.988805970149254,2.4440298507462686,4.6940298507462686,6.1044776119402995,6.465932835820896,2526
106611,Keane,232,2,24,90,5.647368421052631,9.666666666666666,1.8250000000000002,3.6666666666666674,2.7333333333333334,7.833333333333334,9.416666666666668,3.9166666666666665,2.8333333333333335,6.465570175438597,2526
431639,Flemming,238,4,24,27,2.8078947368421057,6.884615384615385,2.9615384615384617,5.615384615384615,5.384615384615384,5.384615384615384,5.038461538461538,6.769230769230768,5.846153846153846,6.440789473684209,2526
465730,De Cuyper,232,2,24,69,3.7526315789473683,9.0,1.8250000000000002,3.366666666666667,3.733333333333334,6.125,8.25,6.125,5.791666666666667,6.431929824561404,2526
489888,Adli,240,3,24,67,2.7473684210526317,6.3059701492537314,6.272388059701492,6.171641791044776,4.962686567164178,3.988805970149254,4.324626865671641,6.809701492537313,7.716417910447761,6.426229379418697,2526
230376,J.Arias,240,3,24,10,3.939473684210526,4.761194029850746,1.9738805970149254,8.253731343283583,7.111940298507462,3.988805970149254,5.063432835820896,4.08955223880597,5.5,6.418163786331499,2526
465351,Matheus N.,239,2,24,90,5.61842105263158,7.708333333333333,5.925,1.6333333333333337,2.533333333333333,9.166666666666668,9.916666666666666,5.875000000000001,5.333333333333334,6.412675438596492,2526
210462,Sangaré,237,3,24,90,3.984210526315789,6.3059701492537314,6.272388059701492,4.324626865671641,4.492537313432836,7.313432835820896,5.063432835820896,6.037313432835821,4.492537313432836,6.370249410840535,2526
216051,Dalot,236,2,24,85,5.3921052631578945,7.708333333333333,5.925,3.2666666666666666,3.6,6.125,7.625,3.041666666666667,4.416666666666667,6.320460526315789,2526
242898,Johnson,237,3,24,90,3.6789473684210527,6.3059701492537314,1.9738805970149254,6.2388059701492535,5.23134328358209,6.33955223880597,5.063432835820896,6.809701492537313,4.828358208955224,6.317894736842104,2526
215136,N.Williams,237,2,24,44,6.563157894736841,7.708333333333333,3.8,3.4166666666666665,3.783333333333333,7.208333333333333,8.875,1.7500000000000004,1.4166666666666665,6.260482456140351,2526
432830,Collins,231,2,24,30,6.331578947368421,7.708333333333333,4.999999999999999,3.533333333333333,3.1500000000000004,7.208333333333333,8.875,2.4999999999999996,2.333333333333333,6.230657894736841,2526
56979,Henderson,231,3,24,59,4.728947368421053,4.761194029850746,7.917910447761194,2.41044776119403,5.432835820895522,6.33955223880597,7.0111940298507465,4.08955223880597,3.9552238805970146,6.17472309505106,2526
199598,Ampadu,234,3,24,90,5.8921052631578945,4.761194029850746,4.0559701492537314,6.037313432835821,5.835820895522388,6.33955223880597,7.0111940298507465,1.167910447761194,1.8059701492537317,6.155031421838177,2526
511499,Tel,239,3,24,22,2.4631578947368418,7.48134328358209,4.0559701492537314,5.130597014925373,3.888059701492537,2.8134328358208958,7.0111940298507465,7.951492537313433,8.32089552238806,6.140905341712491,2526
201895,Alderete,238,2,24,85,5.563157894736842,7.708333333333333,3.8,3.1666666666666665,2.766666666666667,8.541666666666666,7.625,5.375,3.5,6.135899122807017,2526
248857,Madueke,234,3,24,60,2.6736842105263157,4.761194029850746,4.0559701492537314,3.283582089552239,5.567164179104478,6.33955223880597,5.667910447761194,8.791044776119403,8.388059701492537,6.106883346425766,2526
463034,Delap,233,4,24,90,2.794736842105263,3.5384615384615383,7.923076923076923,5.846153846153846,5.846153846153846,5.384615384615384,3.884615384615385,6.192307692307692,6.538461538461538,6.0979352226720644,2526
80801,Gana,232,3,24,79,4.2105263157894735,6.3059701492537314,4.0559701492537314,5.332089552238806,4.358208955223881,5.197761194029851,6.272388059701492,5.802238805970148,4.425373134328359,6.058739198743126,2526
560552,Kevin,236,3,24,19,3.126315789473684,4.761194029850746,6.272388059701492,4.559701492537313,5.164179104477612,6.33955223880597,2.4440298507462686,6.33955223880597,7.17910447761194,6.016139041633935,2526
231480,S.Bueno,240,2,24,88,4.4,9.0,3.8,3.6,2.9000000000000004,4.0,5.25,4.666666666666667,6.166666666666667,6.009166666666667,2526
204716,Konaté,235,2,24,90,6.173684210526315,7.708333333333333,1.8250000000000002,2.966666666666667,2.6833333333333336,8.541666666666666,8.875,3.458333333333333,5.0,5.9919517543859655,2526
165809,Bernardo,239,3,24,87,5.602631578947369,2.4440298507462686,8.89179104477612,3.417910447761194,5.701492537313433,9.630597014925373,2.4440298507462686,4.6940298507462686,3.082089552238806,5.9695915161036925,2526
508395,Yarmoliuk,231,3,24,30,5.642105263157895,4.761194029850746,6.272388059701492,5.5,5.097014925373134,7.313432835820896,2.4440298507462686,2.175373134328358,1.8731343283582085,5.962120974076983,2526
243016,Mac Allister,235,3,24,90,5.068421052631579,2.4440298507462686,6.272388059701492,6.843283582089552,6.171641791044776,7.313432835820896,2.4440298507462686,3.5522388059701497,4.6940298507462686,5.953110761979575,2526
435973,Foster,238,4,24,62,3.5763157894736843,5.730769230769231,5.961538461538462,4.692307692307692,4.692307692307692,6.3076923076923075,5.615384615384615,2.9615384615384617,3.0769230769230766,5.940708502024292,2526
550839,Odobert,239,3,24,22,3.386842105263158,2.4440298507462686,6.272388059701492,6.507462686567164,6.104477611940299,3.988805970149254,7.817164179104478,6.33955223880597,7.246268656716418,5.9310349567949725,2526
