id,code,first_name,second_name,web_name,photo,element_type,season
304,490094,Tim,Iroegbunam,Iroegbunam,https://resources.premierleague.com/premierleague25/photos/players/110x140/490094.png,3,2526
305,609873,Harrison,Armstrong,Armstrong,https://resources.premierleague.com/premierleague25/photos/players/110x140/609873.png,3,2526
306,547801,Callum,Bates,Bates,https://resources.premierleague.com/premierleague25/photos/players/110x140/547801.png,3,2526
307,504296,Coby,Ebere,Ebere,https://resources.premierleague.com/premierleague25/photos/players/110x140/504296.png,3,2526
308,496279,Isaac,Heath,Heath,https://resources.premierleague.com/premierleague25/photos/players/110x140/496279.png,3,2526
309,491557,Jenson,Metcalfe,Metcalfe,https://resources.premierleague.com/premierleague25/photos/players/110x140/491557.png,3,2526
310,586309,Thierno,Barry,Barry,https://resources.premierleague.com/premierleague25/photos/players/110x140/586309.png,4,2526
311,486385,Norberto Bercique,Gomes Betuncal,Beto,https://resources.premierleague.com/premierleague25/photos/players/110x140/486385.png,4,2526
312,491012,Youssef,Ramalho Chermiti,Y.Chermiti,https://resources.premierleague.com/premierleague25/photos/players/110x140/491012.png,4,2526
313,536241,Martin,Sherif,Sherif,https://resources.premierleague.com/premierleague25/photos/players/110x140/536241.png,4,2526
419,114283,Jack,Grealish,Grealish,https://resources.premierleague.com/premierleague25/photos/players/110x140/114283.png,3,2526
630,138001,Tom,King,King,https://resources.premierleague.com/premierleague25/photos/players/110x140/138001.png,1,2526
667,499300,Adam,Aznou,Aznou,https://resources.premierleague.com/premierleague25/photos/players/110x140/499300.png,2,2526
704,461446,Tyler,Onyango,Onyango,https://resources.premierleague.com/premierleague25/photos/players/110x140/461446.png,3,2526
705,491745,Elijah,Campbell,Campbell,https://resources.premierleague.com/premierleague25/photos/players/110x140/491745.png,2,2526
707,496661,Tyler,Dibling,Dibling,https://resources.premierleague.com/premierleague25/photos/players/110x140/496661.png,3,2526
728,513466,Merlin,Röhl,Röhl,https://resources.premierleague.com/premierleague25/photos/players/110x140/513466.png,3,2526
779,629068,Braiden,Graham,Graham,https://resources.premierleague.com/premierleague25/photos/players/110x140/629068.png,4,2526
314,80201,Bernd,Leno,Leno,https://resources.premierleague.com/premierleague25/photos/players/110x140/80201.png,1,2526
315,428971,Steven,Benda,Benda,https://resources.premierleague.com/premierleague25/photos/players/110x140/428971.png,1,2526
316,169528,Antonee,Robinson,Robinson,https://resources.premierleague.com/premierleague25/photos/players/110x140/169528.png,2,2526
317,174874,Joachim,Andersen,Andersen,https://resources.premierleague.com/premierleague25/photos/players/110x140/174874.png,2,2526
318,232892,Calvin,Bassey,Bassey,https://resources.premierleague.com/premierleague25/photos/players/110x140/232892.png,2,2526
319,166477,Timothy,Castagne,Castagne,https://resources.premierleague.com/premierleague25/photos/players/110x140/166477.png,2,2526
320,219924,Issa,Diop,Diop,https://resources.premierleague.com/premierleague25/photos/players/110x140/219924.png,2,2526
321,246301,Jorge,Cuenca Barreno,J.Cuenca,https://resources.premierleague.com/premierleague25/photos/players/110x140/246301.png,2,2526
322,167074,Kenny,Tete,Tete,https://resources.premierleague.com/premierleague25/photos/players/110x140/167074.png,2,2526
323,591385,Samuel,Amissah,Amissah,https://resources.premierleague.com/premierleague25/photos/players/110x140/591385.png,2,2526
324,153133,Alex,Iwobi,Iwobi,https://resources.premierleague.com/premierleague25/photos/players/110x140/153133.png,3,2526
325,209289,Emile,Smith Rowe,Smith Rowe,https://resources.premierleague.com/premierleague25/photos/players/110x140/209289.png,3,2526
327,156689,Andreas,Hoelgebaum Pereira,Andreas,https://resources.premierleague.com/premierleague25/photos/players/110x140/156689.png,3,2526
328,184349,Ryan,Sessegnon,Sessegnon,https://resources.premierleague.com/premierleague25/photos/players/110x140/184349.png,3,2526
329,153682,Harry,Wilson,Wilson,https://resources.premierleague.com/premierleague25/photos/players/110x140/153682.png,3,2526
330,207189,Sander,Berge,Berge,https://resources.premierleague.com/premierleague25/photos/players/110x140/207189.png,3,2526
331,76357,Tom,Cairney,Cairney,https://resources.premierleague.com/premierleague25/photos/players/110x140/76357.png,3,2526
332,212314,Saša,Lukić,Lukić,https://resources.premierleague.com/premierleague25/photos/players/110x140/212314.png,3,2526
333,573062,Martial,Godo,Godo,https://resources.premierleague.com/premierleague25/photos/players/110x140/573062.png,3,2526
334,515024,Luke,Harris,Harris,https://resources.premierleague.com/premierleague25/photos/players/110x140/515024.png,3,2526
335,577725,Josh,King,King,https://resources.premierleague.com/premierleague25/photos/players/110x140/577725.png,3,2526
336,153366,Harrison,Reed,Reed,https://resources.premierleague.com/premierleague25/photos/players/110x140/153366.png,3,2526
337,102057,Raúl,Jiménez Rodríguez,Raúl,https://resources.premierleague.com/premierleague25/photos/players/110x140/102057.png,4,2526
338,244042,Rodrigo,Muniz Carvalho,Muniz,https://resources.premierleague.com/premierleague25/photos/players/110x140/244042.png,4,2526
424,477555,Oscar,Bobb,Bobb,https://resources.premierleague.com/premierleague25/photos/players/110x140/477555.png,3,2526
664,86873,Benjamin,Lecomte,Lecomte,https://resources.premierleague.com/premierleague25/photos/players/110x140/86873.png,1,2526
727,218328,Samuel,Chukwueze,Chukwueze,https://resources.premierleague.com/premierleague25/photos/players/110x140/218328.png,3,2526
731,560552,Kevin,Santos Lopes de Macedo,Kevin,https://resources.premierleague.com/premierleague25/photos/players/110x140/560552.png,3,2526
737,631786,Jonah,Kusi-Asare,Kusi-Asare,https://resources.premierleague.com/premierleague25/photos/players/110x140/631786.png,4,2526
770,619536,Seth,Ridgeon,Ridgeon,https://resources.premierleague.com/premierleague25/photos/players/110x140/619536.png,3,2526
786,505079,Alfie,McNally,McNally,https://resources.premierleague.com/premierleague25/photos/players/110x140/505079.png,1,2526
168,536916,Facundo,Buonanotte,Buonanotte,https://resources.premierleague.com/premierleague25/photos/players/110x140/536916.png,3,2526
339,437495,Illan,Meslier,Meslier,https://resources.premierleague.com/premierleague25/photos/players/110x140/437495.png,1,2526
340,97846,Alex,Cairns,Cairns,https://resources.premierleague.com/premierleague25/photos/players/110x140/97846.png,1,2526
341,59735,Karl,Darlow,Darlow,https://resources.premierleague.com/premierleague25/photos/players/110x140/59735.png,1,2526
342,226182,Jayden,Bogle,Bogle,https://resources.premierleague.com/premierleague25/photos/players/110x140/226182.png,2,2526
343,222694,Pascal,Struijk,Struijk,https://resources.premierleague.com/premierleague25/photos/players/110x140/222694.png,2,2526
344,434752,Jaka,Bijol,Bijol,https://resources.premierleague.com/premierleague25/photos/players/110x140/434752.png,2,2526
345,437738,Sebastiaan,Bornauw,Bornauw,https://resources.premierleague.com/premierleague25/photos/players/110x140/437738.png,2,2526
346,113564,Sam,Byram,Byram,https://resources.premierleague.com/premierleague25/photos/players/110x140/113564.png,2,2526
347,243526,Gabriel,Gudmundsson,Gudmundsson,https://resources.premierleague.com/premierleague25/photos/players/110x140/243526.png,2,2526
348,214225,Joe,Rodon,Rodon,https://resources.premierleague.com/premierleague25/photos/players/110x140/214225.png,2,2526
349,492368,Isaac,Schmidt,Schmidt,https://resources.premierleague.com/premierleague25/photos/players/110x140/492368.png,2,2526
350,427637,Brenden,Aaronson,Aaronson,https://resources.premierleague.com/premierleague25/photos/players/110x140/427637.png,3,2526
351,492859,Wilfried,Gnonto,Gnonto,https://resources.premierleague.com/premierleague25/photos/players/110x140/492859.png,3,2526
352,221399,Jack,Harrison,Harrison,https://resources.premierleague.com/premierleague25/photos/players/110x140/221399.png,3,2526
353,200617,Daniel,James,James,https://resources.premierleague.com/premierleague25/photos/players/110x140/200617.png,3,2526
354,199598,Ethan,Ampadu,Ampadu,https://resources.premierleague.com/premierleague25/photos/players/110x140/199598.png,3,2526
355,248937,Sam,Greenwood,Greenwood,https://resources.premierleague.com/premierleague25/photos/players/110x140/248937.png,3,2526
356,486520,Ilia,Gruev,Gruev,https://resources.premierleague.com/premierleague25/photos/players/110x140/486520.png,3,2526
357,433952,Largie,Ramazani,Ramazani,https://resources.premierleague.com/premierleague25/photos/players/110x140/433952.png,3,2526
358,248056,Tanaka,Ao,Tanaka,https://resources.premierleague.com/premierleague25/photos/players/110x140/248056.png,3,2526
359,536119,Charlie,Crew,Crew,https://resources.premierleague.com/premierleague25/photos/players/110x140/536119.png,3,2526
360,462635,Joe,Gelhardt,Gelhardt,https://resources.premierleague.com/premierleague25/photos/players/110x140/462635.png,3,2526
361,470294,Darko,Gyabi,Gyabi,https://resources.premierleague.com/premierleague25/photos/players/110x140/470294.png,3,2526
362,235826,Joël,Piroe,Piroe,https://resources.premierleague.com/premierleague25/photos/players/110x140/235826.png,4,2526
363,106617,Patrick,Bamford,Bamford,https://resources.premierleague.com/premierleague25/photos/players/110x140/106617.png,4,2526
364,565297,Mateo,Joseph Fernández-Regatillo,Mateo Joseph,https://resources.premierleague.com/premierleague25/photos/players/110x140/565297.png,4,2526
365,174594,Lukas,Nmecha,Nmecha,https://resources.premierleague.com/premierleague25/photos/players/110x140/174594.png,4,2526
493,180135,Sean,Longstaff,Longstaff,https://resources.premierleague.com/premierleague25/photos/players/110x140/180135.png,3,2526
660,466525,Anton,Stach,Stach,https://resources.premierleague.com/premierleague25/photos/players/110x140/466525.png,3,2526
665,201595,Lucas Estella,Perri,Perri,https://resources.premierleague.com/premierleague25/photos/players/110x140/201595.png,1,2526
691,177815,Dominic,Calvert-Lewin,Calvert-Lewin,https://resources.premierleague.com/premierleague25/photos/players/110x140/177815.png,4,2526
698,435997,Noah,Okafor,Okafor,https://resources.premierleague.com/premierleague25/photos/players/110x140/435997.png,3,2526
706,220627,James,Justin,Justin,https://resources.premierleague.com/premierleague25/photos/players/110x140/220627.png,2,2526
741,600882,Harry,Gray,Gray,https://resources.premierleague.com/premierleague25/photos/players/110x140/600882.png,4,2526
787,565863,Sam,Chambers,Chambers,https://resources.premierleague.com/premierleague25/photos/players/110x140/565863.png,3,2526
837,643970,Jayden,Lienou,Lienou,https://resources.premierleague.com/premierleague25/photos/players/110x140/643970.png,2,2526
838,577978,Rhys,Chadwick,Chadwick,https://resources.premierleague.com/premierleague25/photos/players/110x140/577978.png,3,2526
839,592740,Alfie,Cresswell,Cresswell,https://resources.premierleague.com/premierleague25/photos/players/110x140/592740.png,3,2526
366,116535,Alisson,Becker,A.Becker,https://resources.premierleague.com/premierleague25/photos/players/110x140/116535.png,1,2526
367,449027,Giorgi,Mamardashvili,Mamardashvili,https://resources.premierleague.com/premierleague25/photos/players/110x140/449027.png,1,2526
368,586268,Ármin,Pécsi,Pécsi,https://resources.premierleague.com/premierleague25/photos/players/110x140/586268.png,1,2526
369,155503,Freddie,Woodman,Woodman,https://resources.premierleague.com/premierleague25/photos/players/110x140/155503.png,1,2526
370,216094,Jeremie,Frimpong,Frimpong,https://resources.premierleague.com/premierleague25/photos/players/110x140/216094.png,2,2526
371,544877,Milos,Kerkez,Kerkez,https://resources.premierleague.com/premierleague25/photos/players/110x140/544877.png,2,2526
372,122798,Andrew,Robertson,Robertson,https://resources.premierleague.com/premierleague25/photos/players/110x140/122798.png,2,2526
373,97032,Virgil,van Dijk,Virgil,https://resources.premierleague.com/premierleague25/photos/players/110x140/97032.png,2,2526
374,204716,Ibrahima,Konaté,Konaté,https://resources.premierleague.com/premierleague25/photos/players/110x140/204716.png,2,2526
375,492777,Conor,Bradley,Bradley,https://resources.premierleague.com/premierleague25/photos/players/110x140/492777.png,2,2526
376,171287,Joe,Gomez,Gomez,https://resources.premierleague.com/premierleague25/photos/players/110x140/171287.png,2,2526
377,214285,Konstantinos,Tsimikas,Tsimikas,https://resources.premierleague.com/premierleague25/photos/players/110x140/214285.png,2,2526
378,611926,Amara,Nallo,Nallo,https://resources.premierleague.com/premierleague25/photos/players/110x140/611926.png,2,2526
379,219937,Rhys,Williams,R.Williams,https://resources.premierleague.com/premierleague25/photos/players/110x140/219937.png,2,2526
380,489580,Calvin,Ramsay,Ramsay,https://resources.premierleague.com/premierleague25/photos/players/110x140/489580.png,2,2526
381,118748,Mohamed,Salah,M.Salah,https://resources.premierleague.com/premierleague25/photos/players/110x140/118748.png,3,2526
382,494595,Florian,Wirtz,Wirtz,https://resources.premierleague.com/premierleague25/photos/players/110x140/494595.png,3,2526
383,244731,Luis,Díaz Marulanda,Luis Díaz,https://resources.premierleague.com/premierleague25/photos/players/110x140/244731.png,3,2526
384,243298,Cody,Gakpo,Gakpo,https://resources.premierleague.com/premierleague25/photos/players/110x140/243298.png,3,2526
385,223541,Federico,Chiesa,Chiesa,https://resources.premierleague.com/premierleague25/photos/players/110x140/223541.png,3,2526
386,243016,Alexis,Mac Allister,Mac Allister,https://resources.premierleague.com/premierleague25/photos/players/110x140/243016.png,3,2526
387,424876,Dominik,Szoboszlai,Szoboszlai,https://resources.premierleague.com/premierleague25/photos/players/110x140/424876.png,3,2526
388,206915,Curtis,Jones,C.Jones,https://resources.premierleague.com/premierleague25/photos/players/110x140/206915.png,3,2526
390,441266,Ryan,Gravenberch,Gravenberch,https://resources.premierleague.com/premierleague25/photos/players/110x140/441266.png,3,2526
392,158983,Endo,Wataru,Endo,https://resources.premierleague.com/premierleague25/photos/players/110x140/158983.png,3,2526
393,535928,Stefan,Bajčetić Maquieira,Bajcetic,https://resources.premierleague.com/premierleague25/photos/players/110x140/535928.png,3,2526
394,491501,James,McConnell,McConnell,https://resources.premierleague.com/premierleague25/photos/players/110x140/491501.png,3,2526
395,440148,Tyler,Morton,Morton,https://resources.premierleague.com/premierleague25/photos/players/110x140/440148.png,3,2526
396,591386,Trey,Nyoni,Nyoni,https://resources.premierleague.com/premierleague25/photos/players/110x140/591386.png,3,2526
397,447203,Darwin,Núñez Ribeiro,Darwin,https://resources.premierleague.com/premierleague25/photos/players/110x140/447203.png,4,2526
398,500058,Jayden,Danns,Danns,https://resources.premierleague.com/premierleague25/photos/players/110x140/500058.png,4,2526
499,219168,Alexander,Isak,Isak,https://resources.premierleague.com/premierleague25/photos/players/110x140/219168.png,4,2526
661,510663,Hugo,Ekitiké,Ekitiké,https://resources.premierleague.com/premierleague25/photos/players/110x140/510663.png,4,2526
686,611922,Rio,Ngumoha,Ngumoha,https://resources.premierleague.com/premierleague25/photos/players/110x140/611922.png,3,2526
692,647681,Giovanni,Leoni,Leoni,https://resources.premierleague.com/premierleague25/photos/players/110x140/647681.png,2,2526
746,596042,Kieran,Morrison,Morrison,https://resources.premierleague.com/premierleague25/photos/players/110x140/596042.png,3,2526
760,519440,Wellity,Lucky,Lucky,https://resources.premierleague.com/premierleague25/photos/players/110x140/519440.png,2,2526
830,677945,Will,Wright,Wright,https://resources.premierleague.com/premierleague25/photos/players/110x140/677945.png,4,2526
832,718875,Talla,Ndiaye,Ndiaye,https://resources.premierleague.com/premierleague25/photos/players/110x140/718875.png,2,2526
82,437730,Antoine,Semenyo,Semenyo,https://resources.premierleague.com/premierleague25/photos/players/110x140/437730.png,3,2526
182,432720,James,Trafford,Trafford,https://resources.premierleague.com/premierleague25/photos/players/110x140/432720.png,1,2526
260,209036,Marc,Guéhi,Guéhi,https://resources.premierleague.com/premierleague25/photos/players/110x140/209036.png,2,2526
399,121160,Ederson,Santana de Moraes,Ederson M.,https://resources.premierleague.com/premierleague25/photos/players/110x140/121160.png,1,2526
401,122074,Marcus,Bettinelli,Bettinelli,https://resources.premierleague.com/premierleague25/photos/players/110x140/122074.png,1,2526
402,448514,Rayan,Aït-Nouri,Aït-Nouri,https://resources.premierleague.com/premierleague25/photos/players/110x140/448514.png,2,2526
403,477424,Joško,Gvardiol,Gvardiol,https://resources.premierleague.com/premierleague25/photos/players/110x140/477424.png,2,2526
404,211975,Manuel,Akanji,Akanji,https://resources.premierleague.com/premierleague25/photos/players/110x140/211975.png,2,2526
405,126184,Nathan,Aké,Aké,https://resources.premierleague.com/premierleague25/photos/players/110x140/126184.png,2,2526
406,578153,Abdukodir,Khusanov,Khusanov,https://resources.premierleague.com/premierleague25/photos/players/110x140/578153.png,2,2526
407,465351,Matheus,Nunes,Matheus N.,https://resources.premierleague.com/premierleague25/photos/players/110x140/465351.png,2,2526
408,171314,Rúben,dos Santos Gato Alves Dias,Rúben,https://resources.premierleague.com/premierleague25/photos/players/110x140/171314.png,2,2526
409,97299,John,Stones,Stones,https://resources.premierleague.com/premierleague25/photos/players/110x140/97299.png,2,2526
410,477064,Rico,Lewis,Lewis,https://resources.premierleague.com/premierleague25/photos/players/110x140/477064.png,2,2526
411,472769,Nico,O'Reilly,O'Reilly,https://resources.premierleague.com/premierleague25/photos/players/110x140/472769.png,2,2526
412,616222,Vitor,de Oliveira Nunes dos Reis,Vitor Reis,https://resources.premierleague.com/premierleague25/photos/players/110x140/616222.png,2,2526
413,438234,Omar,Marmoush,Marmoush,https://resources.premierleague.com/premierleague25/photos/players/110x140/438234.png,3,2526
414,209244,Phil,Foden,Foden,https://resources.premierleague.com/premierleague25/photos/players/110x140/209244.png,3,2526
415,510281,Sávio,Moreira de Oliveira,Savinho,https://resources.premierleague.com/premierleague25/photos/players/110x140/510281.png,3,2526
416,165809,Bernardo,Mota Veiga de Carvalho e Silva,Bernardo,https://resources.premierleague.com/premierleague25/photos/players/110x140/165809.png,3,2526
417,466052,Rayan,Cherki,Cherki,https://resources.premierleague.com/premierleague25/photos/players/110x140/466052.png,3,2526
418,248875,Jérémy,Doku,Doku,https://resources.premierleague.com/premierleague25/photos/players/110x140/248875.png,3,2526
420,59859,İlkay,Gündoğan,Gündoğan,https://resources.premierleague.com/premierleague25/photos/players/110x140/59859.png,3,2526
421,220566,Rodrigo 'Rodri',Hernandez Cascante,Rodrigo,https://resources.premierleague.com/premierleague25/photos/players/110x140/220566.png,3,2526
422,91651,Mateo,Kovačić,Kovačić,https://resources.premierleague.com/premierleague25/photos/players/110x140/91651.png,3,2526
423,465694,Nico,González Iglesias,N.Gonzalez,https://resources.premierleague.com/premierleague25/photos/players/110x140/465694.png,3,2526
425,575204,Claudio,Echeverri,Echeverri,https://resources.premierleague.com/premierleague25/photos/players/110x140/575204.png,3,2526
427,433036,Tijjani,Reijnders,Reijnders,https://resources.premierleague.com/premierleague25/photos/players/110x140/433036.png,3,2526
428,566164,Sverre,Nypan,Nypan,https://resources.premierleague.com/premierleague25/photos/players/110x140/566164.png,3,2526
429,155405,Kalvin,Phillips,Phillips,https://resources.premierleague.com/premierleague25/photos/players/110x140/155405.png,3,2526
430,223094,Erling,Haaland,Haaland,https://resources.premierleague.com/premierleague25/photos/players/110x140/223094.png,4,2526
736,204936,Gianluigi,Donnarumma,Donnarumma,https://resources.premierleague.com/premierleague25/photos/players/110x140/204936.png,1,2526
739,590039,Divine,Mukasa,Mukasa,https://resources.premierleague.com/premierleague25/photos/players/110x140/590039.png,3,2526
740,566213,Stephen,Mfuni,Mfuni,https://resources.premierleague.com/premierleague25/photos/players/110x140/566213.png,2,2526
742,616288,Ryan,McAidoo,McAidoo,https://resources.premierleague.com/premierleague25/photos/players/110x140/616288.png,3,2526
763,516234,Charlie,Gray,Gray,https://resources.premierleague.com/premierleague25/photos/players/110x140/516234.png,3,2526
764,580921,Reigan,Heskey,Heskey,https://resources.premierleague.com/premierleague25/photos/players/110x140/580921.png,3,2526
794,494307,Max,Alleyne,Alleyne,https://resources.premierleague.com/premierleague25/photos/players/110x140/494307.png,2,2526
119,446008,Bryan,Mbeumo,Mbeumo,https://resources.premierleague.com/premierleague25/photos/players/110x140/446008.png,3,2526
431,451302,Altay,Bayındır,Bayindir,https://resources.premierleague.com/premierleague25/photos/players/110x140/451302.png,1,2526
432,202641,André,Onana,Onana,https://resources.premierleague.com/premierleague25/photos/players/110x140/202641.png,1,2526
433,588555,Elyh,Harrison,Harrison,https://resources.premierleague.com/premierleague25/photos/players/110x140/588555.png,1,2526
434,21205,Tom,Heaton,Heaton,https://resources.premierleague.com/premierleague25/photos/players/110x140/21205.png,1,2526
435,461537,Dermot,Mee,Mee,https://resources.premierleague.com/premierleague25/photos/players/110x140/461537.png,1,2526
436,209365,Matthijs,de Ligt,De Ligt,https://resources.premierleague.com/premierleague25/photos/players/110x140/209365.png,2,2526
437,221820,Lisandro,Martínez,Martinez,https://resources.premierleague.com/premierleague25/photos/players/110x140/221820.png,2,2526
438,230001,Noussair,Mazraoui,Mazraoui,https://resources.premierleague.com/premierleague25/photos/players/110x140/230001.png,2,2526
439,661712,Diego,León Blanco,D.Leon,https://resources.premierleague.com/premierleague25/photos/players/110x140/661712.png,2,2526
440,216051,Diogo,Dalot Teixeira,Dalot,https://resources.premierleague.com/premierleague25/photos/players/110x140/216051.png,2,2526
441,596777,Patrick,Dorgu,Dorgu,https://resources.premierleague.com/premierleague25/photos/players/110x140/596777.png,2,2526
442,95658,Harry,Maguire,Maguire,https://resources.premierleague.com/premierleague25/photos/players/110x140/95658.png,2,2526
443,106760,Luke,Shaw,Shaw,https://resources.premierleague.com/premierleague25/photos/players/110x140/106760.png,2,2526
444,550864,Leny,Yoro,Yoro,https://resources.premierleague.com/premierleague25/photos/players/110x140/550864.png,2,2526
445,577974,Harry,Amass,Amass,https://resources.premierleague.com/premierleague25/photos/players/110x140/577974.png,2,2526
446,547676,Tyler,Fredricson,Fredricson,https://resources.premierleague.com/premierleague25/photos/players/110x140/547676.png,2,2526
447,606745,Ayden,Heaven,Heaven,https://resources.premierleague.com/premierleague25/photos/players/110x140/606745.png,2,2526
448,222690,Tyrell,Malacia,Malacia,https://resources.premierleague.com/premierleague25/photos/players/110x140/222690.png,2,2526
449,141746,Bruno,Borges Fernandes,B.Fernandes,https://resources.premierleague.com/premierleague25/photos/players/110x140/141746.png,3,2526
450,430871,Matheus,Santos Carneiro da Cunha,Cunha,https://resources.premierleague.com/premierleague25/photos/players/110x140/430871.png,3,2526
451,176297,Marcus,Rashford,Rashford,https://resources.premierleague.com/premierleague25/photos/players/110x140/176297.png,3,2526
452,493250,Amad,Diallo,Amad,https://resources.premierleague.com/premierleague25/photos/players/110x140/493250.png,3,2526
454,467169,Antony,dos Santos,Antony,https://resources.premierleague.com/premierleague25/photos/players/110x140/467169.png,3,2526
455,184341,Mason,Mount,Mount,https://resources.premierleague.com/premierleague25/photos/players/110x140/184341.png,3,2526
457,61256,Carlos Henrique,Casimiro,Casemiro,https://resources.premierleague.com/premierleague25/photos/players/110x140/61256.png,3,2526
458,516895,Kobbie,Mainoo,Mainoo,https://resources.premierleague.com/premierleague25/photos/players/110x140/516895.png,3,2526
459,232112,Manuel,Ugarte Ribeiro,Ugarte,https://resources.premierleague.com/premierleague25/photos/players/110x140/232112.png,3,2526
460,490881,Toby,Collyer,Collyer,https://resources.premierleague.com/premierleague25/photos/players/110x140/490881.png,3,2526
461,556639,Jayce,Fitzgerald,Fitzgerald,https://resources.premierleague.com/premierleague25/photos/players/110x140/556639.png,3,2526
462,547037,Jack,Fletcher,J.Fletcher,https://resources.premierleague.com/premierleague25/photos/players/110x140/547037.png,3,2526
463,618873,Sékou,Koné,Kone,https://resources.premierleague.com/premierleague25/photos/players/110x140/618873.png,3,2526
464,559684,Jack,Moorhouse,Moorhouse,https://resources.premierleague.com/premierleague25/photos/players/110x140/559684.png,3,2526
465,497894,Rasmus,Højlund,Højlund,https://resources.premierleague.com/premierleague25/photos/players/110x140/497894.png,4,2526
466,458249,Joshua,Zirkzee,Zirkzee,https://resources.premierleague.com/premierleague25/photos/players/110x140/458249.png,4,2526
467,596047,Chido,Obi,Obi,https://resources.premierleague.com/premierleague25/photos/players/110x140/596047.png,4,2526
468,575034,Ethan,Wheatley,Wheatley,https://resources.premierleague.com/premierleague25/photos/players/110x140/575034.png,4,2526
681,485711,Benjamin,Sesko,Šeško,https://resources.premierleague.com/premierleague25/photos/players/110x140/485711.png,4,2526
733,465247,Senne,Lammens,Lammens,https://resources.premierleague.com/premierleague25/photos/players/110x140/465247.png,1,2526
755,576628,Shea,Lacey,Lacey,https://resources.premierleague.com/premierleague25/photos/players/110x140/576628.png,3,2526
769,576620,Bendito,Mantato,Bendito Mantato,https://resources.premierleague.com/premierleague25/photos/players/110x140/576620.png,3,2526
771,519913,Tyler,Fletcher,Fletcher,https://resources.premierleague.com/premierleague25/photos/players/110x140/519913.png,3,2526
788,576637,Godwill,Kukonki,Kukonki,https://resources.premierleague.com/premierleague25/photos/players/110x140/576637.png,2,2526
827,576634,Jim,Thwaites,Thwaites,https://resources.premierleague.com/premierleague25/photos/players/110x140/576634.png,3,2526
52,232653,Jacob,Ramsey,J.Ramsey,https://resources.premierleague.com/premierleague25/photos/players/110x140/232653.png,3,2526
135,216646,Yoane,Wissa,Wissa,https://resources.premierleague.com/premierleague25/photos/players/110x140/216646.png,4,2526
469,98747,Nick,Pope,Pope,https://resources.premierleague.com/premierleague25/photos/players/110x140/98747.png,1,2526
471,81441,Mark,Gillespie,Gillespie,https://resources.premierleague.com/premierleague25/photos/players/110x140/81441.png,1,2526
472,111452,Odysseas,Vlachodimos,Odysseas,https://resources.premierleague.com/premierleague25/photos/players/110x140/111452.png,1,2526
473,487838,Lewis,Hall,Hall,https://resources.premierleague.com/premierleague25/photos/players/110x140/487838.png,2,2526
474,119471,Fabian,Schär,Schär,https://resources.premierleague.com/premierleague25/photos/players/110x140/119471.png,2,2526
475,220237,Sven,Botman,Botman,https://resources.premierleague.com/premierleague25/photos/players/110x140/220237.png,2,2526
476,78916,Dan,Burn,Burn,https://resources.premierleague.com/premierleague25/photos/players/110x140/78916.png,2,2526
477,441191,Tino,Livramento,Livramento,https://resources.premierleague.com/premierleague25/photos/players/110x140/441191.png,2,2526
478,77794,Kieran,Trippier,Trippier,https://resources.premierleague.com/premierleague25/photos/players/110x140/77794.png,2,2526
479,111773,Emil,Krafth,Krafth,https://resources.premierleague.com/premierleague25/photos/players/110x140/111773.png,2,2526
480,101148,Jamaal,Lascelles,Lascelles,https://resources.premierleague.com/premierleague25/photos/players/110x140/101148.png,2,2526
481,545477,Alex,Murphy,A.Murphy,https://resources.premierleague.com/premierleague25/photos/players/110x140/545477.png,2,2526
482,441024,Harrison,Ashby,Ashby,https://resources.premierleague.com/premierleague25/photos/players/110x140/441024.png,2,2526
483,578512,Miodrag,Pivaš,Pivas,https://resources.premierleague.com/premierleague25/photos/players/110x140/578512.png,2,2526
484,169359,Matt,Targett,Targett,https://resources.premierleague.com/premierleague25/photos/players/110x140/169359.png,2,2526
485,232826,Anthony,Gordon,Gordon,https://resources.premierleague.com/premierleague25/photos/players/110x140/232826.png,3,2526
486,449434,Anthony,Elanga,Elanga,https://resources.premierleague.com/premierleague25/photos/players/110x140/449434.png,3,2526
487,201666,Harvey,Barnes,Barnes,https://resources.premierleague.com/premierleague25/photos/players/110x140/201666.png,3,2526
488,208706,Bruno,Guimarães Rodriguez Moura,Bruno G.,https://resources.premierleague.com/premierleague25/photos/players/110x140/208706.png,3,2526
489,114243,Jacob,Murphy,J.Murphy,https://resources.premierleague.com/premierleague25/photos/players/110x140/114243.png,3,2526
490,180974,Joelinton Cássio,Apolinário de Lira,Joelinton,https://resources.premierleague.com/premierleague25/photos/players/110x140/180974.png,3,2526
491,432422,Sandro,Tonali,Tonali,https://resources.premierleague.com/premierleague25/photos/players/110x140/432422.png,3,2526
492,640108,Antoñito,Cordero Campillo,Antoñito C.,https://resources.premierleague.com/premierleague25/photos/players/110x140/640108.png,3,2526
494,200089,Joe,Willock,Willock,https://resources.premierleague.com/premierleague25/photos/players/110x140/200089.png,3,2526
495,153127,Isaac,Hayden,Hayden,https://resources.premierleague.com/premierleague25/photos/players/110x140/153127.png,3,2526
496,564510,Garang,Kuol,Kuol,https://resources.premierleague.com/premierleague25/photos/players/110x140/564510.png,3,2526
497,547719,Lewis,Miley,L.Miley,https://resources.premierleague.com/premierleague25/photos/players/110x140/547719.png,3,2526
498,461484,Joe,White,White,https://resources.premierleague.com/premierleague25/photos/players/110x140/461484.png,3,2526
