player_id,player_code,gameweek,fixture_id,name,web_name,position_id,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order,season
11,198869,33,327,Benjamin White,White,2,0.5,5.1,1,13,Away,2026-04-19T15:30:00Z,1,2,16,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,1,0.5,1.6,3.4,0.0,False,a,,,,,2526
12,206325,33,329,Oleksandr Zinchenko,Zinchenko,2,0.2,4.9,16,3,Home,2026-04-19T13:00:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Ajax permanently.,,,,2526
13,563324,33,327,Brayden Clarke,Clarke,2,0.5,3.7,1,13,Away,2026-04-19T15:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
14,588793,33,327,Maldini Kacurri,Kacurri,2,0.1,3.9,1,13,Away,2026-04-19T15:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Morecambe on loan for the rest of the season.,,,,2526
15,499167,33,327,Josh Nichols,Nichols,2,0.3,3.7,1,13,Away,2026-04-19T15:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
16,223340,33,327,Bukayo Saka,Saka,3,6.9,9.8,1,13,Away,2026-04-19T15:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,d,Achilles injury - 75% chance of playing,2.0,2.0,1.0,2526
17,184029,33,327,Martin Ødegaard,Ødegaard,3,1.6,7.8,1,13,Away,2026-04-19T15:30:00Z,1,2,90,0,0,0,2,0,0,0,13,2,0.0,0.35,0.35,1.36,8,6.3,8.2,52.8,2.0,False,a,,4.0,,3.0,2526
18,248857,33,327,Noni Madueke,Madueke,3,0.8,6.8,1,13,Away,2026-04-19T15:30:00Z,1,2,45,0,0,0,1,0,0,0,5,1,0.0,0.01,0.01,0.67,7,1.5,6.2,4.7,4.0,False,a,,3.0,,,2526
19,444145,33,327,Gabriel Martinelli Silva,Martinelli,3,0.9,6.8,1,13,Away,2026-04-19T15:30:00Z,1,2,45,0,0,0,1,0,0,0,1,1,0.34,0.01,0.35,0.69,3,1.1,2.2,4.4,4.0,False,a,,,,,2526
20,116216,33,327,Leandro Trossard,Trossard,3,0.8,6.5,1,13,Away,2026-04-19T15:30:00Z,1,2,16,0,0,0,0,0,0,0,10,1,0.0,0.09,0.09,0.0,4,2.6,9.2,14.5,2.0,False,a,,,,4.0,2526
21,204480,33,327,Declan Rice,Rice,3,25.1,7.2,1,13,Away,2026-04-19T15:30:00Z,1,2,90,0,0,0,2,0,0,0,13,2,0.0,0.07,0.07,1.36,11,3.4,11.4,22.8,0.0,False,a,,1.0,1.0,,2526
22,195384,33,327,Mikel Merino Zazón,Merino,3,0.8,5.4,1,13,Away,2026-04-19T15:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,i,Foot injury - Unknown return date,,,,2526
23,438098,33,327,Fábio Ferreira Vieira,Fábio Vieira,3,0.0,5.4,1,13,Away,2026-04-19T15:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Hamburger on loan for the rest of the season.,,,,2526
24,128295,33,327,Christian Nørgaard,Nørgaard,3,0.1,5.1,1,13,Away,2026-04-19T15:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
25,499175,33,327,Ethan Nwaneri,Nwaneri,3,0.1,5.0,1,13,Away,2026-04-19T15:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Marseille on loan for the rest of the season.,,,,2526
26,481655,33,327,Martín Zubimendi Ibáñez,Zubimendi,3,3.1,5.0,1,13,Away,2026-04-19T15:30:00Z,1,2,83,0,0,0,2,0,0,0,12,4,0.0,0.0,0.0,1.36,12,1.4,13.8,0.3,0.0,False,a,,,,,2526
27,200641,33,322,Reiss Nelson,Nelson,3,0.1,4.8,5,10,Home,2026-04-18T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
28,588796,33,327,Ismeal Kabia,Kabia,3,0.1,4.5,1,13,Away,2026-04-19T15:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Shrewsbury Town on loan for the rest of the season.,,,,2526
29,437742,33,327,Albert Sambi Lokonga,Sambi,3,0.0,4.5,1,13,Away,2026-04-19T15:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Hamburger permanently.,,,,2526
30,219847,33,327,Kai Havertz,Havertz,4,1.0,7.3,1,13,Away,2026-04-19T15:30:00Z,1,2,90,1,0,0,2,0,0,0,21,6,1.25,0.0,1.25,1.36,3,10.5,33.4,2.1,69.0,False,a,,,,,2526
31,205651,33,327,Gabriel Fernando de Jesus,G.Jesus,4,0.3,6.4,1,13,Away,2026-04-19T15:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
32,98980,33,321,Emiliano Martínez Romero,Martinez,1,4.9,5.1,2,17,Home,2026-04-19T13:00:00Z,4,3,90,0,0,0,3,0,0,0,9,2,0.0,0.01,0.01,1.73,0,3.4,34.2,0.0,0.0,False,a,,,,,2526
33,72147,33,321,Marco Bizot,M.Bizot,1,0.4,4.2,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
34,462492,33,321,Joe Gauci,Gauci,1,0.1,4.0,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Port Vale on loan for the rest of the season.,,,,2526
35,462381,33,321,Filip Marschall,Marschall,1,0.0,4.0,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Stevenage permanently.,,,,2526
36,199796,33,321,Matty Cash,Cash,2,8.4,4.7,2,17,Home,2026-04-19T13:00:00Z,4,3,90,0,0,0,3,0,0,0,-4,1,0.01,0.02,0.03,1.73,4,1.3,6.0,1.7,5.0,False,a,,3.0,,,2526
37,101188,33,321,Lucas Digne,Digne,2,1.7,4.5,2,17,Home,2026-04-19T13:00:00Z,4,3,20,0,1,0,2,0,0,0,10,3,0.0,0.29,0.29,1.45,1,3.6,21.4,14.1,0.0,False,a,,2.0,2.0,,2526
38,199798,33,321,Ezri Konsa Ngoyo,Konsa,2,7.8,4.4,2,17,Home,2026-04-19T13:00:00Z,4,3,90,0,0,0,3,0,0,0,4,1,0.0,0.0,0.0,1.73,4,1.3,10.2,0.8,2.0,False,a,,,,,2526
39,441302,33,321,Ian Maatsen,Maatsen,2,0.6,4.2,2,17,Home,2026-04-19T13:00:00Z,4,3,69,0,1,0,1,0,0,0,16,5,0.0,0.39,0.39,0.28,2,5.5,22.8,26.0,6.0,False,a,,,,,2526
40,149484,33,321,Tyrone Mings,Mings,2,0.7,4.3,2,17,Home,2026-04-19T13:00:00Z,4,3,90,0,0,0,3,0,0,0,4,1,0.07,0.02,0.09,1.73,6,5.3,16.2,1.6,35.0,False,a,,,,,2526
41,244954,33,321,Pau Torres,Pau,2,0.3,4.3,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
42,606798,33,321,Andrés García,A.García,2,0.2,3.9,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
43,106468,33,321,Álex Moreno Lopera,Alex Moreno,2,1.6,4.0,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Girona permanently.,,,,2526
44,515597,33,321,Lamare Bogarde,Bogarde,2,0.5,4.0,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
45,514315,33,321,Lino da Cruz Sousa,Sousa,2,0.2,3.8,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Rotherham on loan for the rest of the season.,,,,2526
46,587178,33,321,Yasin Özcan,Yasin,2,0.1,4.0,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Anderlecht on loan for the rest of the season.,,,,2526
47,244850,33,321,Morgan Rogers,Rogers,3,25.7,7.4,2,17,Home,2026-04-19T13:00:00Z,4,3,90,1,0,0,3,0,0,2,37,9,0.5,0.49,0.99,1.73,4,8.0,38.6,13.5,28.0,False,a,,,1.0,,2526
48,166989,33,321,Youri Tielemans,Tielemans,3,0.7,5.9,2,17,Home,2026-04-19T13:00:00Z,4,3,90,0,0,0,3,0,0,0,21,2,0.0,0.14,0.14,1.73,8,2.6,17.0,9.0,0.0,False,a,,5.0,,,2526
49,215711,33,321,Leon Bailey,Bailey,3,0.1,5.5,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,4.0,,,2526
50,195546,33,321,Emiliano Buendía Stati,Buendía,3,0.4,5.3,2,17,Home,2026-04-19T13:00:00Z,4,3,20,0,0,0,2,0,0,0,4,1,0.21,0.0,0.21,1.45,3,1.2,0.2,1.6,10.0,False,a,,,6.0,2.0,2526
51,469247,33,321,Samuel Iling-Junior,Iling Jr,3,0.0,5.5,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Pisa on loan for the rest of the season.,,,,2526
52,232653,33,328,Jacob Ramsey,J.Ramsey,3,0.2,5.3,15,4,Home,2026-04-18T14:00:00Z,1,2,61,0,0,0,1,0,0,0,5,2,0.07,0.06,0.13,2.27,3,4.3,8.0,24.3,11.0,False,a,,,,,2526
53,204646,33,321,Donyell Malen,Malen,3,0.4,5.1,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Roma on loan for the rest of the season.,,,,2526
54,122806,33,321,John McGinn,McGinn,3,0.7,5.3,2,17,Home,2026-04-19T13:00:00Z,4,3,79,0,1,0,1,0,0,0,21,5,0.0,1.03,1.03,0.33,3,8.1,22.6,54.8,4.0,False,a,,,,,2526
55,88894,33,321,Ross Barkley,Barkley,3,0.1,4.8,2,17,Home,2026-04-19T13:00:00Z,4,3,69,0,0,0,1,0,0,0,5,2,0.06,0.01,0.07,0.28,4,2.9,6.8,2.7,19.0,False,a,,,,,2526
56,491287,33,321,Enzo Barrenechea,Barrenechea,3,0.0,5.0,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Season-long loan to Benfica,,,,2526
57,461421,33,321,Lewis Dobbin,Dobbin,3,0.0,5.0,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Preston North End on loan for the rest of the season.,,,,2526
58,226944,33,321,Boubacar Kamara,Kamara,3,0.2,4.9,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,i,Knee injury - Expected back 01 Jun,,,,2526
59,449871,33,321,Amadou Onana,Onana,3,0.7,4.8,2,17,Home,2026-04-19T13:00:00Z,4,3,90,0,0,0,3,1,0,0,7,1,0.28,0.01,0.29,1.73,7,3.3,10.0,13.7,9.0,False,a,,,,,2526
60,577731,33,321,Ben Broggio,Broggio,3,0.2,4.4,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Falkirk on loan for the rest of the season.,,,,2526
61,151589,33,321,Leander Dendoncker,Dendoncker,3,0.1,4.5,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Real Oviedo permanently.,,,,2526
62,559962,33,321,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,3,0.1,4.5,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined West Brom on loan for the rest of the season.,,,,2526
63,537403,33,321,Kadan Young,Young,3,0.5,4.3,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Reading on loan for the rest of the season.,,,,2526
64,178301,33,321,Ollie Watkins,Watkins,4,19.1,8.7,2,17,Home,2026-04-19T13:00:00Z,4,3,79,2,1,0,1,0,0,3,70,16,1.22,0.06,1.28,0.33,5,20.4,86.2,31.3,86.0,True,a,,,,3.0,2526
65,576756,33,321,Zépiqueno Redmond,Redmond,4,0.3,4.5,2,17,Home,2026-04-19T13:00:00Z,4,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Huddersfield Town on loan for the rest of the season.,,,,2526
66,69752,33,328,Norberto Murara Neto,Neto,1,0.1,4.5,4,15,Away,2026-04-18T14:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,u,Has joined Botafogo permanently.,,,,2526
66,69752,33,332,Norberto Murara Neto,Neto,1,0.1,4.5,4,11,Home,2026-04-22T19:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,u,Has joined Botafogo permanently.,,,,2526
67,457569,33,328,Đorđe Petrović,Petrović,1,4.8,4.6,4,15,Away,2026-04-18T14:00:00Z,2,1,90,0,0,0,1,1,0,0,4,1,0.0,0.0,0.0,1.59,0,1.3,13.4,0.0,0.0,,a,,,,,2526
67,457569,33,332,Đorđe Petrović,Petrović,1,4.8,4.6,4,11,Home,2026-04-22T19:00:00Z,2,2,90,0,0,0,2,0,0,0,5,1,0.0,0.0,0.0,0.83,0,1.8,17.8,0.0,0.0,,a,,,,,2526
68,444172,33,328,Will Dennis,Dennis,1,0.7,4.0,4,15,Away,2026-04-18T14:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,u,has joined Leyton Orient on loan for the rest of the season.,,,,2526
68,444172,33,332,Will Dennis,Dennis,1,0.7,4.0,4,11,Home,2026-04-22T19:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,u,has joined Leyton Orient on loan for the rest of the season.,,,,2526
69,568791,33,328,Callan McKenna,McKenna,1,0.2,3.9,4,15,Away,2026-04-18T14:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,a,,,,,2526
69,568791,33,332,Callan McKenna,McKenna,1,0.2,3.9,4,11,Home,2026-04-22T19:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,a,,,,,2526
70,495145,33,328,Alex Paulsen,Paulsen,1,0.1,4.0,4,15,Away,2026-04-18T14:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,u,Has joined Lechia Gdansk on loan for the rest of the season.,,,,2526
70,495145,33,332,Alex Paulsen,Paulsen,1,0.1,4.0,4,11,Home,2026-04-22T19:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,u,Has joined Lechia Gdansk on loan for the rest of the season.,,,,2526
71,477580,33,328,Illia Zabarnyi,Zabarnyi,2,0.0,5.0,4,15,Away,2026-04-18T14:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,u,Has joined Paris Saint-Germain permanently.,,,,2526
71,477580,33,332,Illia Zabarnyi,Zabarnyi,2,0.0,5.0,4,11,Home,2026-04-22T19:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,u,Has joined Paris Saint-Germain permanently.,,,,2526
72,221466,33,328,Marcos Senesi Barón,Senesi,2,18.3,5.2,4,15,Away,2026-04-18T14:00:00Z,2,1,90,0,0,0,1,0,0,0,10,2,0.0,0.09,0.09,1.59,7,4.2,28.2,11.6,2.0,,a,,,,,2526
72,221466,33,332,Marcos Senesi Barón,Senesi,2,18.3,5.2,4,11,Home,2026-04-22T19:00:00Z,2,2,90,0,1,0,2,0,0,0,18,4,0.13,0.32,0.45,0.83,6,6.3,30.6,20.2,12.0,,a,,,,,2526
73,54469,33,328,Adam Smith,Smith,2,0.2,4.4,4,15,Away,2026-04-18T14:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,a,,,,,2526
73,54469,33,332,Adam Smith,Smith,2,0.2,4.4,4,11,Home,2026-04-22T19:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,a,,,,,2526
74,494521,33,328,Adrien Truffert,Truffert,2,3.6,4.7,4,15,Away,2026-04-18T14:00:00Z,2,1,90,1,0,0,1,0,0,2,27,10,0.49,0.02,0.51,1.59,8,8.4,47.0,2.2,35.0,,a,,,,,2526
74,494521,33,332,Adrien Truffert,Truffert,2,3.6,4.7,4,11,Home,2026-04-22T19:00:00Z,2,2,90,0,0,0,2,0,0,0,17,3,0.06,0.15,0.21,0.83,10,6.0,31.2,17.5,11.0,,a,,,,,2526
75,541462,33,328,Matai Akinmboni,Akinmboni,2,0.2,3.8,4,15,Away,2026-04-18T14:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,a,,,,,2526
75,541462,33,332,Matai Akinmboni,Akinmboni,2,0.2,3.8,4,11,Home,2026-04-22T19:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,a,,,,,2526
76,518906,33,328,Owen Bevan,Bevan,2,0.2,3.8,4,15,Away,2026-04-18T14:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,a,,,,,2526
76,518906,33,332,Owen Bevan,Bevan,2,0.2,3.8,4,11,Home,2026-04-22T19:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,a,,,,,2526
77,463981,33,328,James Hill,Hill,2,5.5,4.2,4,15,Away,2026-04-18T14:00:00Z,2,1,90,0,0,0,1,0,0,0,19,4,0.02,0.03,0.05,1.59,12,4.6,27.2,0.7,18.0,,a,,,,,2526
77,463981,33,332,James Hill,Hill,2,5.5,4.2,4,11,Home,2026-04-22T19:00:00Z,2,2,90,0,0,0,2,0,0,0,5,1,0.1,0.01,0.11,0.83,10,2.8,13.2,10.8,4.0,,a,,,,,2526
78,436893,33,328,Julián Araujo Zúñiga,J.Araujo,2,0.5,3.8,4,15,Away,2026-04-18T14:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,u,has joined Celtic on loan for the rest of the season.,,,,2526
78,436893,33,332,Julián Araujo Zúñiga,J.Araujo,2,0.5,3.8,4,11,Home,2026-04-22T19:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,u,has joined Celtic on loan for the rest of the season.,,,,2526
79,223911,33,328,Chris Mepham,Mepham,2,0.1,4.0,4,15,Away,2026-04-18T14:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,u,has joined West Bromwich Albion permanently.,,,,2526
79,223911,33,332,Chris Mepham,Mepham,2,0.1,4.0,4,11,Home,2026-04-22T19:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,u,has joined West Bromwich Albion permanently.,,,,2526
80,575901,33,328,Julio Soler Barreto,Soler,2,0.2,3.9,4,15,Away,2026-04-18T14:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,a,,,,,2526
80,575901,33,332,Julio Soler Barreto,Soler,2,0.2,3.9,4,11,Home,2026-04-22T19:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,a,,,,,2526
81,222683,33,328,Justin Kluivert,Kluivert,3,0.6,6.9,4,15,Away,2026-04-18T14:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,i,Knee injury - Expected back 09 May,,3.0,1.0,2526
81,222683,33,332,Justin Kluivert,Kluivert,3,0.6,6.9,4,11,Home,2026-04-22T19:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,i,Knee injury - Expected back 09 May,,3.0,1.0,2526
82,437730,33,327,Antoine Semenyo,Semenyo,3,47.0,8.2,13,1,Home,2026-04-19T15:30:00Z,2,1,90,0,0,0,1,0,0,0,6,2,0.05,0.04,0.08,1.62,4,2.7,5.4,6.1,15.0,,a,,,4.0,,2526
82,437730,33,334,Antoine Semenyo,Semenyo,3,47.0,8.2,13,3,Away,2026-04-22T19:00:00Z,1,0,64,0,0,1,0,0,0,0,14,3,0.27,0.27,0.54,0.53,3,3.6,3.8,17.5,15.0,,a,,,4.0,,2526
83,533463,33,322,Dango Ouattara,O.Dango,3,2.3,5.9,5,10,Home,2026-04-18T11:30:00Z,0,0,90,0,0,1,0,0,0,0,11,3,0.27,0.09,0.36,0.77,1,9.2,16.0,31.2,45.0,False,a,,3.0,,,2526
84,201658,33,328,Marcus Tavernier,Tavernier,3,2.9,5.4,4,15,Away,2026-04-18T14:00:00Z,2,1,88,1,0,0,1,1,0,1,26,7,1.18,0.48,1.66,1.01,9,14.3,46.0,42.3,55.0,,a,,2.0,2.0,4.0,2526
84,201658,33,332,Marcus Tavernier,Tavernier,3,2.9,5.4,4,11,Home,2026-04-22T19:00:00Z,2,2,90,0,0,0,1,0,0,0,15,2,0.06,0.11,0.17,0.47,7,5.0,8.0,30.5,11.0,,a,,2.0,2.0,4.0,2526
