player_id,player_code,gameweek,fixture_id,name,web_name,position_id,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order,season
24,128295,38,373,Christian Nørgaard,Nørgaard,3,0.1,5.1,1,8,Away,2026-05-24T15:00:00Z,2,1,45,0,0,0,0,0,0,0,9,1,0.03,0.04,0.07,0.05,5,1.6,7.6,5.1,3.0,False,a,,,,,2526
25,499175,38,373,Ethan Nwaneri,Nwaneri,3,0.1,5.0,1,8,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Marseille on loan for the rest of the season.,,,,2526
26,481655,38,373,Martín Zubimendi Ibáñez,Zubimendi,3,2.7,4.9,1,8,Away,2026-05-24T15:00:00Z,2,1,90,0,0,0,1,0,0,0,14,2,0.0,0.04,0.04,0.98,7,3.5,16.0,18.5,0.0,False,a,,,,,2526
27,200641,38,375,Reiss Nelson,Nelson,3,0.1,4.8,5,12,Away,2026-05-24T15:00:00Z,1,1,1,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.99,0,0.1,0.2,0.5,0.0,False,a,,,,,2526
28,588796,38,373,Ismeal Kabia,Kabia,3,0.1,4.5,1,8,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Shrewsbury Town on loan for the rest of the season.,,,,2526
29,437742,38,373,Albert Sambi Lokonga,Sambi,3,0.0,4.5,1,8,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Hamburger permanently.,,,,2526
30,219847,38,373,Kai Havertz,Havertz,4,0.7,7.3,1,8,Away,2026-05-24T15:00:00Z,2,1,45,0,1,0,1,0,0,0,17,4,0.4,0.18,0.58,0.93,3,7.5,23.6,35.7,16.0,False,a,,,,,2526
31,205651,38,373,Gabriel Fernando de Jesus,G.Jesus,4,0.4,6.4,1,8,Away,2026-05-24T15:00:00Z,2,1,74,1,0,1,0,1,0,0,19,5,0.88,0.03,0.91,0.23,3,10.4,33.8,16.9,53.0,False,a,,,,,2526
32,98980,38,376,Emiliano Martínez Romero,Martinez,1,4.4,5.0,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
33,72147,38,376,Marco Bizot,M.Bizot,1,0.4,4.2,2,13,Away,2026-05-24T15:00:00Z,2,1,90,0,0,0,1,0,0,0,10,2,0.0,0.0,0.0,1.34,0,2.1,21.0,0.0,0.0,False,a,,,,,2526
34,462492,38,376,Joe Gauci,Gauci,1,0.1,4.0,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Port Vale on loan for the rest of the season.,,,,2526
35,462381,38,376,Filip Marschall,Marschall,1,0.0,4.0,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Stevenage permanently.,,,,2526
36,199796,38,376,Matty Cash,Cash,2,7.4,4.6,2,13,Away,2026-05-24T15:00:00Z,2,1,45,0,0,0,0,0,0,0,4,1,0.0,0.01,0.01,0.15,1,2.1,8.0,10.7,2.0,False,a,,3.0,,,2526
37,101188,38,376,Lucas Digne,Digne,2,1.5,4.5,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,2.0,2.0,,2526
38,199798,38,376,Ezri Konsa Ngoyo,Konsa,2,7.0,4.4,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
39,441302,38,376,Ian Maatsen,Maatsen,2,0.5,4.2,2,13,Away,2026-05-24T15:00:00Z,2,1,90,0,0,0,1,0,0,1,23,5,0.02,0.14,0.16,1.34,14,6.4,27.4,25.3,11.0,False,a,,,,,2526
40,149484,38,376,Tyrone Mings,Mings,2,0.6,4.3,2,13,Away,2026-05-24T15:00:00Z,2,1,90,0,0,0,1,0,0,0,13,4,0.0,0.0,0.0,1.34,11,2.7,26.4,0.8,0.0,False,a,,,,,2526
41,244954,38,376,Pau Torres,Pau,2,0.3,4.3,2,13,Away,2026-05-24T15:00:00Z,2,1,17,0,0,0,0,0,0,0,0,1,0.15,0.0,0.15,0.13,3,0.9,1.8,0.3,7.0,False,a,,,,,2526
42,606798,38,376,Andrés García,A.García,2,0.2,3.9,2,13,Away,2026-05-24T15:00:00Z,2,1,45,0,0,0,1,0,0,0,5,1,0.0,0.0,0.0,1.19,9,1.7,14.6,0.5,2.0,False,a,,,,,2526
43,106468,38,376,Álex Moreno Lopera,Alex Moreno,2,1.5,4.0,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Girona permanently.,,,,2526
44,515597,38,376,Lamare Bogarde,Bogarde,2,0.5,4.0,2,13,Away,2026-05-24T15:00:00Z,2,1,72,0,0,0,1,0,0,0,5,2,0.0,0.0,0.0,1.22,3,0.5,3.2,1.4,0.0,False,a,,,,,2526
45,514315,38,376,Lino da Cruz Sousa,Sousa,2,0.2,3.8,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Rotherham on loan for the rest of the season.,,,,2526
46,587178,38,376,Yasin Özcan,Yasin,2,0.1,4.0,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Anderlecht on loan for the rest of the season.,,,,2526
47,244850,38,376,Morgan Rogers,Rogers,3,20.2,7.3,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,1.0,,2526
48,166989,38,376,Youri Tielemans,Tielemans,3,0.7,5.9,2,13,Away,2026-05-24T15:00:00Z,2,1,17,0,0,0,0,0,0,0,11,1,0.02,0.28,0.3,0.13,4,5.0,13.6,28.9,7.0,False,a,,5.0,,,2526
49,215711,38,376,Leon Bailey,Bailey,3,0.1,5.5,2,13,Away,2026-05-24T15:00:00Z,2,1,90,0,1,0,1,0,0,0,13,5,0.19,0.01,0.2,1.34,10,1.8,6.2,1.9,10.0,False,a,,4.0,,,2526
50,195546,38,376,Emiliano Buendía Stati,Buendía,3,0.4,5.3,2,13,Away,2026-05-24T15:00:00Z,2,1,90,0,0,0,1,0,0,2,32,6,0.08,0.06,0.14,1.34,15,8.4,28.0,33.7,22.0,False,a,,,6.0,2.0,2526
51,469247,38,376,Samuel Iling-Junior,Iling Jr,3,0.0,5.5,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Pisa on loan for the rest of the season.,,,,2526
52,232653,38,374,Jacob Ramsey,J.Ramsey,3,0.3,5.3,15,10,Away,2026-05-24T15:00:00Z,0,2,90,0,0,0,2,0,0,0,21,4,0.0,0.03,0.03,1.81,14,2.6,22.4,4.0,0.0,False,a,,,,,2526
53,204646,38,376,Donyell Malen,Malen,3,0.4,5.1,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Roma on loan for the rest of the season.,,,,2526
54,122806,38,376,John McGinn,McGinn,3,0.7,5.3,2,13,Away,2026-05-24T15:00:00Z,2,1,4,0,0,0,0,0,0,0,7,1,0.06,0.0,0.06,0.1,2,1.3,5.6,0.0,7.0,False,a,,,,,2526
55,88894,38,376,Ross Barkley,Barkley,3,0.1,4.8,2,13,Away,2026-05-24T15:00:00Z,2,1,85,0,1,0,1,0,0,0,19,5,0.0,0.08,0.08,1.25,3,3.7,22.2,15.2,0.0,False,a,,,,,2526
56,491287,38,376,Enzo Barrenechea,Barrenechea,3,0.0,5.0,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Season-long loan to Benfica,,,,2526
57,461421,38,376,Lewis Dobbin,Dobbin,3,0.0,5.0,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Preston North End on loan for the rest of the season.,,,,2526
58,226944,38,376,Boubacar Kamara,Kamara,3,0.2,4.9,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,i,Knee injury - Expected back 01 Jun,,,,2526
59,449871,38,376,Amadou Onana,Onana,3,0.6,4.8,2,13,Away,2026-05-24T15:00:00Z,2,1,17,0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.13,2,0.5,3.6,1.5,0.0,False,a,,,,,2526
60,577731,38,376,Ben Broggio,Broggio,3,0.2,4.4,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Falkirk on loan for the rest of the season.,,,,2526
61,151589,38,376,Leander Dendoncker,Dendoncker,3,0.1,4.5,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Real Oviedo permanently.,,,,2526
62,559962,38,376,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,3,0.1,4.5,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined West Brom on loan for the rest of the season.,,,,2526
63,537403,38,376,Kadan Young,Young,3,0.5,4.3,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Reading on loan for the rest of the season.,,,,2526
64,178301,38,376,Ollie Watkins,Watkins,4,13.0,8.7,2,13,Away,2026-05-24T15:00:00Z,2,1,90,2,0,0,1,0,0,3,63,13,1.24,0.01,1.25,1.34,2,16.3,73.4,2.5,87.0,True,a,,,,3.0,2526
65,576756,38,376,Zépiqueno Redmond,Redmond,4,0.3,4.5,2,13,Away,2026-05-24T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Huddersfield Town on loan for the rest of the season.,,,,2526
66,69752,38,377,Norberto Murara Neto,Neto,1,0.1,4.5,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Botafogo permanently.,,,,2526
67,457569,38,377,Đorđe Petrović,Petrović,1,5.2,4.6,4,16,Away,2026-05-24T15:00:00Z,1,1,90,0,0,0,1,0,0,0,14,3,0.0,0.0,0.0,1.73,0,2.6,26.0,0.0,0.0,False,a,,,,,2526
68,444172,38,377,Will Dennis,Dennis,1,0.7,4.0,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Leyton Orient on loan for the rest of the season.,,,,2526
69,568791,38,377,Callan McKenna,McKenna,1,0.2,3.9,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
70,495145,38,377,Alex Paulsen,Paulsen,1,0.1,4.0,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Lechia Gdansk on loan for the rest of the season.,,,,2526
71,477580,38,377,Illia Zabarnyi,Zabarnyi,2,0.0,5.0,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Paris Saint-Germain permanently.,,,,2526
72,221466,38,377,Marcos Senesi Barón,Senesi,2,22.0,5.2,4,16,Away,2026-05-24T15:00:00Z,1,1,90,0,0,0,1,0,0,0,11,2,0.0,0.02,0.02,1.73,7,3.0,25.6,2.3,2.0,False,a,,,,,2526
73,54469,38,377,Adam Smith,Smith,2,0.2,4.4,4,16,Away,2026-05-24T15:00:00Z,1,1,89,0,0,0,1,0,0,0,12,2,0.0,0.01,0.01,1.73,6,1.7,12.6,4.3,0.0,False,a,,,,,2526
74,494521,38,377,Adrien Truffert,Truffert,2,5.3,4.8,4,16,Away,2026-05-24T15:00:00Z,1,1,90,0,1,0,1,0,0,1,25,6,0.0,0.11,0.11,1.73,9,9.6,44.2,39.7,12.0,False,a,,,,,2526
75,541462,38,377,Matai Akinmboni,Akinmboni,2,0.2,3.8,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
76,518906,38,377,Owen Bevan,Bevan,2,0.2,3.8,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
77,463981,38,377,James Hill,Hill,2,7.4,4.2,4,16,Away,2026-05-24T15:00:00Z,1,1,90,0,0,0,1,1,0,0,5,3,0.0,0.01,0.01,1.73,10,1.9,16.8,1.8,0.0,False,a,,,,,2526
78,436893,38,377,Julián Araujo Zúñiga,J.Araujo,2,0.5,3.8,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Celtic on loan for the rest of the season.,,,,2526
79,223911,38,377,Chris Mepham,Mepham,2,0.1,4.0,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined West Bromwich Albion permanently.,,,,2526
80,575901,38,377,Julio Soler Barreto,Soler,2,0.2,3.9,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
81,222683,38,377,Justin Kluivert,Kluivert,3,0.6,6.9,4,16,Away,2026-05-24T15:00:00Z,1,1,17,0,0,0,0,0,0,0,2,1,0.07,0.01,0.08,0.51,1,0.8,0.2,0.7,7.0,False,a,,,3.0,1.0,2526
82,437730,38,376,Antoine Semenyo,Semenyo,3,46.2,8.0,13,2,Home,2026-05-24T15:00:00Z,1,2,57,1,0,0,1,0,0,0,18,6,0.1,0.07,0.17,0.45,2,9.0,36.2,14.4,39.0,False,a,,,4.0,,2526
83,533463,38,375,Dango Ouattara,O.Dango,3,1.6,5.6,5,12,Away,2026-05-24T15:00:00Z,1,1,90,0,0,0,1,0,0,0,2,2,0.52,0.01,0.53,3.04,7,1.6,2.4,2.8,11.0,False,a,,3.0,,,2526
84,201658,38,377,Marcus Tavernier,Tavernier,3,4.2,5.3,4,16,Away,2026-05-24T15:00:00Z,1,1,90,1,0,0,1,0,0,3,38,10,0.24,0.15,0.39,1.73,6,15.9,57.0,70.0,32.0,True,a,,2.0,2.0,4.0,2526
85,200785,38,377,Tyler Adams,Adams,3,0.3,4.9,4,16,Away,2026-05-24T15:00:00Z,1,1,90,0,0,0,1,0,0,0,14,4,0.02,0.02,0.04,1.73,17,1.7,12.2,4.1,1.0,False,a,,,,,2526
86,111317,38,377,David Brooks,Brooks,3,0.2,5.0,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,5.0,4.0,,2526
87,158499,38,377,Ryan Christie,Christie,3,0.1,4.9,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,s,Suspended until 29 Aug,6.0,,,2526
88,155408,38,377,Lewis Cook,Cook,3,0.0,4.9,4,16,Away,2026-05-24T15:00:00Z,1,1,1,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,0.1,0.4,0.2,0.0,False,a,,4.0,,,2526
89,168991,38,377,Philip Billing,Philip,3,0.0,4.9,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Midtjylland permanently.,,,,2526
90,503139,38,377,Alex Scott,Scott,3,2.1,4.9,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,3.0,6.0,,2526
91,224995,38,377,Luis Sinisterra Lucumí,Sinisterra,3,0.0,5.0,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Cruzeiro on loan for the rest of the season.,,,,2526
92,441240,38,377,Romain Faivre,Faivre,3,0.1,4.5,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Auxerre permanently.,,,,2526
93,424044,38,377,Hamed Traorè,H.Traorè,3,0.3,4.5,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Marseille on loan for the rest of the season.,,,,2526
94,550596,38,377,Dominic Sadi,Sadi,3,0.0,4.5,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Novi Pazar on loan for the rest of the season.,,,,2526
95,530121,38,377,Zain Silcott-Duberry,Silcott-Duberry,3,0.1,4.4,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Olympiakos permanently.,,,,2526
96,606775,38,377,Ben Winterburn,Winterburn,3,0.0,4.5,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Barnet on loan for the rest of the season.,,,,2526
97,444102,38,377,Francisco Evanilson de Lima Barbosa,Evanilson,4,2.4,6.6,4,16,Away,2026-05-24T15:00:00Z,1,1,72,0,0,0,1,0,0,0,9,2,0.06,0.01,0.07,1.22,7,0.8,2.4,2.6,3.0,False,a,,,,,2526
98,168636,38,377,Enes Ünal,Enes Ünal,4,0.0,5.4,4,16,Away,2026-05-24T15:00:00Z,1,1,17,0,0,0,0,0,0,0,6,1,0.07,0.0,0.07,0.51,1,1.7,5.0,0.8,11.0,False,a,,,1.0,,2526
99,590760,38,377,Daniel Adu-Adjei,Adu-Adjei,4,0.1,4.4,4,16,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined HNK Rijeka permanently.,,,,2526
100,560262,38,377,Junior Kroupi,Kroupi.Jr,4,7.6,4.7,4,16,Away,2026-05-24T15:00:00Z,1,1,72,0,0,0,1,0,0,0,12,2,0.21,0.08,0.29,1.22,3,5.7,6.2,16.0,35.0,False,a,,,,2.0,2526
101,200720,38,375,Caoimhín Kelleher,Kelleher,1,12.0,4.8,5,12,Away,2026-05-24T15:00:00Z,1,1,90,0,0,0,1,0,0,2,26,6,0.0,0.0,0.0,3.04,0,5.5,54.8,0.0,0.0,False,a,,,,,2526
102,235448,38,375,Ellery Balcombe,Balcombe,1,0.2,3.9,5,12,Away,2026-05-24T15:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
