player_id,player_code,gameweek,fixture_id,name,web_name,position_id,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order,season
629,79602,32,320,Daniel Bentley,Bentley,1,0.5,3.9,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
630,138001,32,312,Tom King,King,1,1.2,3.9,9,5,Away,2026-04-11T14:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
631,516939,32,320,Emmanuel Agbadou,Agbadou,2,0.1,4.2,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Besiktas permanently.,,,,2526
632,87835,32,320,Matt Doherty,Doherty,2,0.1,4.4,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,d,Muscle injury - 50% chance of playing,,,,2526
633,490721,32,320,Hugo Bueno López,H.Bueno,2,0.2,4.3,20,19,Away,2026-04-10T19:00:00Z,0,4,90,0,0,0,4,0,0,0,1,0,0.05,0.02,0.07,2.35,7,4.8,18.8,17.2,12.0,False,a,,1.0,,,2526
634,501837,32,320,Yerson Mosquera Valdelamar,Mosquera,2,0.1,4.3,20,19,Away,2026-04-10T19:00:00Z,0,4,70,0,0,0,3,1,0,0,-1,0,0.08,0.06,0.14,1.66,6,3.1,9.8,10.8,10.0,False,s,Suspended until 02 May,,,,2526
635,483081,32,320,Rodrigo Martins Gomes,R.Gomes,2,0.1,4.4,20,19,Away,2026-04-10T19:00:00Z,0,4,29,0,0,0,3,0,0,0,-9,0,0.0,0.0,0.0,1.3,1,0.7,2.4,2.3,2.0,False,a,,,,,2526
636,231480,32,320,Santiago Ignacio Bueno,S.Bueno,2,0.1,4.4,20,19,Away,2026-04-10T19:00:00Z,0,4,90,0,0,0,4,0,0,0,-3,0,0.0,0.0,0.0,2.35,8,2.0,19.4,0.4,0.0,False,a,,,,,2526
637,510362,32,320,Toti Gomes,Toti,2,0.1,4.2,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
638,441271,32,320,Ki-Jana Hoever,Hoever,2,0.9,3.8,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Sheffield United on loan for the rest of the season.,,,,2526
639,560248,32,320,Bastien Meupiyou Menadjou,Meupiyou,2,0.0,4.0,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,On loan to FC Alverca,,,,2526
640,641221,32,320,Pedro Cardoso de Lima,Pedro Lima,2,0.4,4.0,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
641,517179,32,320,Alfie Pond,Pond,2,0.9,3.9,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Crewe Alexandra on loan for the rest of the season.,,,,2526
642,184754,32,320,Hwang Hee-chan,Hee Chan,3,0.1,5.6,20,19,Away,2026-04-10T19:00:00Z,0,4,19,0,0,0,1,0,0,0,3,1,0.04,0.01,0.05,0.69,1,0.4,0.0,1.5,4.0,False,a,,,2.0,3.0,2526
643,509291,32,320,André Trindade da Costa Neto,André,3,0.1,5.2,20,19,Away,2026-04-10T19:00:00Z,0,4,90,0,0,0,4,0,0,0,19,4,0.02,0.06,0.08,2.35,12,3.5,17.4,17.0,1.0,False,a,,,,,2526
644,231057,32,320,Jean-Ricner Bellegarde,Bellegarde,3,0.0,5.1,20,19,Away,2026-04-10T19:00:00Z,0,4,60,0,0,0,1,1,0,0,3,1,0.01,0.01,0.02,1.05,5,0.8,3.8,1.2,3.0,False,a,,,4.0,,2526
645,643135,32,320,Fer López González,Fer López,3,0.0,5.1,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Celta Vigo on loan for the rest of the season.,,,,2526
646,448089,32,320,João Victor Gomes da Silva,J.Gomes,3,0.4,5.3,20,19,Away,2026-04-10T19:00:00Z,0,4,84,0,0,0,4,0,0,0,13,2,0.04,0.02,0.06,2.35,7,1.7,5.0,4.8,7.0,False,a,,,3.0,,2526
647,181284,32,320,Gonçalo Manuel Ganchinho Guedes,Guedes,3,0.0,5.5,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Real Sociedad permanently.,,,,2526
648,433312,32,320,Marshall Munetsi,Munetsi,3,0.0,5.3,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Paris FC on loan for the rest of the season.,,,,2526
