player_id,player_code,gameweek,fixture_id,name,web_name,position_id,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order,season
40,149484,2,13,Tyrone Mings,Mings,2,0.7,4.3,2,5,Away,2025-08-23T14:00:00Z,0,1,90,0,0,0,1,0,0,0,12,2,0.11,0.03,0.14,1.21,5,4.5,17.6,12.3,15.0,False,a,,,,,2526
41,244954,2,13,Pau Torres,Pau,2,0.3,4.3,2,5,Away,2025-08-23T14:00:00Z,0,1,90,0,0,0,1,0,0,0,8,2,0.07,0.13,0.2,1.21,3,3.2,17.0,5.8,9.0,False,a,,,,,2526
42,606798,2,13,Andrés García,A.García,2,0.2,3.9,2,5,Away,2025-08-23T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
43,106468,2,13,Álex Moreno Lopera,Alex Moreno,2,1.6,4.0,2,5,Away,2025-08-23T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Girona permanently.,,,,2526
44,515597,2,13,Lamare Bogarde,Bogarde,2,0.6,4.0,2,5,Away,2025-08-23T14:00:00Z,0,1,16,0,0,0,0,1,0,0,-3,0,0.0,0.03,0.03,0.11,0,0.3,0.0,2.3,2.0,False,a,,,,,2526
45,514315,2,13,Lino da Cruz Sousa,Sousa,2,0.3,3.8,2,5,Away,2025-08-23T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Rotherham on loan for the rest of the season.,,,,2526
46,587178,2,13,Yasin Özcan,Yasin,2,0.1,4.0,2,5,Away,2025-08-23T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Anderlecht on loan for the rest of the season.,,,,2526
47,244850,2,13,Morgan Rogers,Rogers,3,31.5,7.7,2,5,Away,2025-08-23T14:00:00Z,0,1,90,0,0,0,1,0,0,0,3,2,0.1,0.12,0.22,1.21,1,4.3,4.4,21.3,17.0,False,a,,,1.0,,2526
48,166989,2,13,Youri Tielemans,Tielemans,3,0.6,5.9,2,5,Away,2025-08-23T14:00:00Z,0,1,90,0,0,0,1,0,0,0,13,2,0.04,0.29,0.33,1.21,3,7.4,11.2,50.8,12.0,False,i,Ankle injury - Expected back 11 Apr,3.0,,,2526
49,215711,2,13,Leon Bailey,Bailey,3,0.1,5.5,2,5,Away,2025-08-23T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,2.0,,,2526
50,195546,2,13,Emiliano Buendía Stati,Buendía,3,0.6,5.3,2,5,Away,2025-08-23T14:00:00Z,0,1,58,0,0,0,0,0,0,0,1,1,0.2,0.2,0.4,0.28,3,2.2,0.8,12.2,9.0,False,a,,,6.0,2.0,2526
51,469247,2,13,Samuel Iling-Junior,Iling Jr,3,0.0,5.5,2,5,Away,2025-08-23T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Pisa on loan for the rest of the season.,,,,2526
52,232653,2,19,Jacob Ramsey,J.Ramsey,3,0.2,5.3,15,12,Home,2025-08-25T19:00:00Z,2,3,14,0,0,0,1,0,0,0,5,1,0.0,0.02,0.02,0.37,4,1.5,4.2,11.0,0.0,False,d,Hamstring injury - 75% chance of playing,,,,2526
53,204646,2,13,Donyell Malen,Malen,3,0.4,5.1,2,5,Away,2025-08-23T14:00:00Z,0,1,26,0,0,0,0,0,0,0,3,1,0.0,0.02,0.02,0.11,1,0.5,0.4,2.8,2.0,False,u,has joined Roma on loan for the rest of the season.,,,,2526
54,122806,2,13,John McGinn,McGinn,3,0.5,5.4,2,5,Away,2025-08-23T14:00:00Z,0,1,73,0,0,0,1,0,0,0,14,2,0.05,0.12,0.17,1.11,4,6.4,17.6,31.1,15.0,False,i,Knee injury - Expected back 21 Mar,,,,2526
55,88894,2,13,Ross Barkley,Barkley,3,0.0,4.8,2,5,Away,2025-08-23T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
56,491287,2,13,Enzo Barrenechea,Barrenechea,3,0.0,5.0,2,5,Away,2025-08-23T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Season-long loan to Benfica,,,,2526
57,461421,2,13,Lewis Dobbin,Dobbin,3,0.0,5.0,2,5,Away,2025-08-23T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Preston North End on loan for the rest of the season.,,,,2526
58,226944,2,13,Boubacar Kamara,Kamara,3,0.2,4.9,2,5,Away,2025-08-23T14:00:00Z,0,1,15,0,0,0,1,0,0,0,5,1,0.0,0.0,0.0,0.83,1,0.4,1.6,0.8,2.0,False,i,Knee injury - Expected back 01 Jun,,,,2526
59,449871,2,13,Amadou Onana,Onana,3,0.7,4.8,2,5,Away,2025-08-23T14:00:00Z,0,1,63,0,0,0,1,1,0,0,10,1,0.23,0.04,0.27,1.11,9,3.4,14.6,3.2,16.0,False,a,,,,,2526
60,577731,2,13,Ben Broggio,Broggio,3,0.3,4.4,2,5,Away,2025-08-23T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Falkirk on loan for the rest of the season.,,,,2526
61,151589,2,13,Leander Dendoncker,Dendoncker,3,0.1,4.5,2,5,Away,2025-08-23T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Real Oviedo permanently.,,,,2526
62,559962,2,13,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,3,0.1,4.5,2,5,Away,2025-08-23T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined West Brom on loan for the rest of the season.,,,,2526
63,537403,2,13,Kadan Young,Young,3,0.6,4.3,2,5,Away,2025-08-23T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Reading on loan for the rest of the season.,,,,2526
64,178301,2,13,Ollie Watkins,Watkins,4,9.0,8.6,2,5,Away,2025-08-23T14:00:00Z,0,1,90,0,0,0,1,0,0,0,6,2,0.37,0.08,0.45,1.21,4,3.8,1.8,14.1,22.0,False,a,,,,3.0,2526
65,576756,2,13,Zépiqueno Redmond,Redmond,4,0.3,4.5,2,5,Away,2025-08-23T14:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Huddersfield Town on loan for the rest of the season.,,,,2526
66,69752,2,12,Norberto Murara Neto,Neto,1,0.1,4.5,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Botafogo permanently.,,,,2526
67,457569,2,12,Đorđe Petrović,Petrović,1,4.5,4.5,4,20,Home,2025-08-23T14:00:00Z,1,0,90,0,0,1,0,0,0,0,23,6,0.0,0.0,0.0,0.46,0,1.1,11.4,0.0,0.0,False,a,,,,,2526
68,444172,2,12,Will Dennis,Dennis,1,0.7,4.0,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Leyton Orient on loan for the rest of the season.,,,,2526
69,568791,2,12,Callan McKenna,McKenna,1,0.3,3.9,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
70,495145,2,12,Alex Paulsen,Paulsen,1,0.1,4.0,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Lechia Gdansk on loan for the rest of the season.,,,,2526
71,477580,2,12,Illia Zabarnyi,Zabarnyi,2,0.0,5.0,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,Has joined Paris Saint-Germain permanently.,,,,2526
72,221466,2,12,Marcos Senesi Barón,Senesi,2,15.9,4.9,4,20,Home,2025-08-23T14:00:00Z,1,0,90,0,0,1,0,0,0,1,31,9,0.0,0.01,0.01,0.46,14,2.8,25.0,0.9,2.0,False,a,,,,,2526
73,54469,2,12,Adam Smith,Smith,2,0.2,4.4,4,20,Home,2025-08-23T14:00:00Z,1,0,90,0,0,1,0,0,0,0,24,6,0.0,0.01,0.01,0.46,2,0.9,5.6,3.4,0.0,False,a,,,,,2526
74,494521,2,12,Adrien Truffert,Truffert,2,2.0,4.5,4,20,Home,2025-08-23T14:00:00Z,1,0,90,0,0,1,0,0,0,0,28,6,0.0,0.04,0.04,0.46,4,4.3,18.0,18.9,6.0,False,a,,,,,2526
75,541462,2,12,Matai Akinmboni,Akinmboni,2,0.2,3.8,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,d,Lack of match fitness - 75% chance of playing,,,,2526
76,518906,2,12,Owen Bevan,Bevan,2,0.2,3.8,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
77,463981,2,12,James Hill,Hill,2,5.5,4.1,4,20,Home,2025-08-23T14:00:00Z,1,0,2,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.06,0,0.1,0.4,0.2,0.0,False,a,,,,,2526
78,436893,2,12,Julián Araujo Zúñiga,J.Araujo,2,0.5,3.8,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Celtic on loan for the rest of the season.,,,,2526
79,223911,2,12,Chris Mepham,Mepham,2,0.1,4.0,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined West Bromwich Albion permanently.,,,,2526
80,575901,2,12,Julio Soler Barreto,Soler,2,0.2,4.0,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,i,Hamstring injury - Expected back 01 Jun,,,,2526
81,222683,2,12,Justin Kluivert,Kluivert,3,0.6,7.0,4,20,Home,2025-08-23T14:00:00Z,1,0,12,0,0,0,0,0,0,0,1,1,0.11,0.01,0.12,0.06,0,1.8,0.0,11.3,7.0,False,i,Knee injury - Expected back 09 May,,3.0,1.0,2526
82,437730,2,12,Antoine Semenyo,Semenyo,3,52.6,8.1,13,4,Away,2025-08-23T14:00:00Z,0,1,90,0,1,1,0,0,0,0,11,6,0.68,0.07,0.75,0.46,5,10.1,20.2,36.0,45.0,False,a,,,,,2526
83,533463,2,13,Dango Ouattara,O.Dango,3,1.7,5.9,5,2,Home,2025-08-23T14:00:00Z,1,0,83,1,0,1,0,0,0,3,33,13,0.77,0.02,0.79,1.1,15,11.0,50.4,3.7,56.0,True,a,,3.0,,,2526
84,201658,2,12,Marcus Tavernier,Tavernier,3,1.1,5.3,4,20,Home,2025-08-23T14:00:00Z,1,0,77,1,0,1,0,0,0,3,36,11,0.19,0.21,0.4,0.41,4,7.5,42.8,4.5,28.0,True,a,,2.0,2.0,4.0,2526
85,200785,2,12,Tyler Adams,Adams,3,0.3,4.9,4,20,Home,2025-08-23T14:00:00Z,1,0,87,0,0,1,0,1,0,0,17,2,0.03,0.01,0.04,0.41,9,3.3,20.2,5.3,7.0,False,a,,,,,2526
86,111317,2,12,David Brooks,Brooks,3,0.2,5.0,4,20,Home,2025-08-23T14:00:00Z,1,0,66,0,0,1,0,0,0,0,11,3,0.17,0.67,0.84,0.41,4,4.7,8.2,24.2,15.0,False,a,,,4.0,,2526
87,158499,2,12,Ryan Christie,Christie,3,0.1,4.9,4,20,Home,2025-08-23T14:00:00Z,1,0,24,0,0,0,0,0,0,0,3,1,0.06,0.02,0.08,0.06,2,2.3,4.4,13.1,5.0,False,a,,,,,2526
88,155408,2,12,Lewis Cook,Cook,3,0.1,4.9,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,d,Hamstring injury - 25% chance of playing,1.0,,,2526
89,168991,2,12,Philip Billing,Philip,3,0.0,4.9,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Midtjylland permanently.,,,,2526
90,503139,2,12,Alex Scott,Scott,3,1.1,5.0,4,20,Home,2025-08-23T14:00:00Z,1,0,65,0,0,1,0,1,0,0,10,2,0.05,0.03,0.08,0.41,6,2.6,7.4,13.9,5.0,False,a,,4.0,6.0,,2526
91,224995,2,12,Luis Sinisterra Lucumí,Sinisterra,3,0.0,5.0,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Cruzeiro on loan for the rest of the season.,,,,2526
92,441240,2,12,Romain Faivre,Faivre,3,0.1,4.5,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Auxerre permanently.,,,,2526
93,424044,2,12,Hamed Traorè,H.Traorè,3,0.3,4.5,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Marseille on loan for the rest of the season.,,,,2526
94,550596,2,12,Dominic Sadi,Sadi,3,0.0,4.5,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Novi Pazar on loan for the rest of the season.,,,,2526
95,530121,2,12,Zain Silcott-Duberry,Silcott-Duberry,3,0.1,4.4,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Olympiakos permanently.,,,,2526
96,606775,2,12,Ben Winterburn,Winterburn,3,0.0,4.5,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined Barnet on loan for the rest of the season.,,,,2526
97,444102,2,12,Francisco Evanilson de Lima Barbosa,Evanilson,4,2.6,6.9,4,20,Home,2025-08-23T14:00:00Z,1,0,87,0,0,1,0,0,0,0,13,2,0.0,0.02,0.02,0.41,1,5.6,6.4,45.5,4.0,False,a,,,,,2526
98,168636,2,12,Enes Ünal,Enes Ünal,4,0.0,5.4,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,1.0,,2526
99,590760,2,12,Daniel Adu-Adjei,Adu-Adjei,4,0.1,4.4,4,20,Home,2025-08-23T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,u,has joined HNK Rijeka permanently.,,,,2526
100,560262,2,12,Junior Kroupi,Kroupi.Jr,4,7.3,4.7,4,20,Home,2025-08-23T14:00:00Z,1,0,2,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.06,0,0.2,0.0,0.0,2.0,False,a,,,,,2526
101,200720,2,13,Caoimhín Kelleher,Kelleher,1,11.3,4.7,5,2,Home,2025-08-23T14:00:00Z,1,0,90,0,0,1,0,1,0,0,21,5,0.0,0.01,0.01,1.19,0,1.0,10.0,0.0,0.0,False,a,,,,,2526
